RegionID,RegionName,State,SizeRank,rent_yoy_gr_2016_2018,rent_3yravg_yoy_gr_2014_2018,value_yoy_gr_2016_2018,value_3yravg_yoy_gr_2014_2018,price_to_rent_avg_201709_201808,price_to_rent_3yravg_2015_2018,pct_reduced_yoy_gr_2016_2018,pct_reduced_3yravg_yoy_gr_2014_2018,sale_price_yoy_gr_2016_2018,sale_price_3yravg_yoy_gr_2014_2018,ptrg_1yr_201709_201808,ptrg_3yr_2014_2018
91922,77429,TX,47,0.005111942064656601,-0.005479219257208967,0.030640470955386905,0.0567831025961996,10.551666666666664,10.139444444444443,-0.07667665569005763,0.05147669406477289,0.06841296553742583,0.043265063183691436,20.641209413580242,-19.25760983699259
91968,77479,TX,48,-0.03117907894277428,-0.03636783616515094,0.004782618597554032,0.033169206956643146,12.517500000000004,11.92277777777778,0.058394164034682235,0.06290744504552427,-0.02636510290211671,0.03337488803582445,-4.014711282194858,-3.4419149776072606
86026,63376,MO,50,0.017932795542916834,0.016983938218894098,0.04758655202220094,0.06022146779156202,10.841666666666667,10.696666666666665,-0.0347104328974166,-0.03381585225978513,0.06005663134819151,0.05591927258401145,6.045720334412082,6.383482162344216
70829,30044,GA,52,0.04438095238095238,0.04360805599240195,0.09508692365835222,0.09549942133270495,11.2275,10.54111111111111,-0.09906984038181793,-0.07026670934607343,0.08722616785035517,0.09790327273017423,2.5298015021459226,2.574638961653375
70828,30043,GA,56,0.025048499372361012,0.034606581195507934,0.09247807283456606,0.07830209025168333,12.685000000000002,11.907222222222224,0.16837952286386856,0.012173379446717139,0.05730984723285909,0.07433559406085898,5.064175626423701,3.665487766138125
84630,60629,IL,57,0.004737693552114734,0.019596183384027372,0.06907481283130233,0.07649980600339966,9.5,9.022777777777778,-0.03710458104099781,0.02705300651762657,0.09084772458795079,0.09254429927583561,20.05195121951175,4.847882780962002
84627,60625,IL,60,-0.0015191271923767435,0.016888806528380557,0.05192141944304091,0.062443962588235945,12.723333333333334,12.19638888888889,0.04520397533961154,-0.008739993755287764,0.06396472577917371,0.025327192535652354,-83.75423333333335,7.533589369949018
94748,85032,AZ,65,0.04144335036769277,0.04489474931589201,0.06234146690007498,0.08432470875159565,14.989166666666664,14.486666666666666,0.02827432537025981,0.023229080950908653,0.06665950667669061,0.09038992304617716,3.616784486215548,3.3387349066588383
92341,78245,TX,69,0.024482233838417196,0.024692586877829856,0.07835518860288165,0.06473210561821352,10.240833333333333,9.575555555555555,-0.08565489232914848,-0.01793008772648734,0.09037122033867921,0.08637238841567323,4.182965247747758,4.147331093336367
66843,21234,MD,70,0.023134639433097126,0.010737658372549612,0.0443938531587934,0.03749669185756626,10.800833333333335,10.571666666666667,-0.07147301038444308,-0.03229361398143336,0.13240737921344645,0.05611312976823087,4.668684534534535,10.058834951338392
67732,23464,VA,71,0.011390628374001247,0.0016301501976242652,0.0036055284769980636,0.02838731704308771,13.895000000000001,13.536666666666667,-0.019226256281870274,-0.024538809529062525,0.01646654027104842,0.021442543371153106,12.198624644549817,85.23754449283373
70874,30096,GA,72,0.02570162481536189,0.03690408897247049,0.09156292059219376,0.09158391940443074,12.420833333333334,11.706944444444444,0.03524811816347726,0.013994567434531667,0.05563559504809564,0.06884917882090894,4.832703544061303,3.365706532573927
90795,75243,TX,74,0.04187652085337564,0.05414835162192654,0.18194572105848766,0.16408065463746466,11.253333333333332,10.364722222222222,0.1264357475076882,0.0746105696435372,0.10973873424930582,0.06388963277464264,2.6872655855855814,2.078241164552176
99534,98052,WA,76,0.010557644110275747,0.043384780656250295,0.14767498323583134,0.14068720687457184,25.624166666666667,22.686944444444446,1.4516827721739693,0.22644951723126824,0.12438962681846927,0.14676298505300514,24.27072403560818,5.906257051221275
97711,94501,CA,77,0.011823196220534675,0.03755990631919354,0.09863866561352976,0.09677769167714244,24.028333333333336,22.11777777777778,0.0847743082811416,-0.06551642598571082,0.08332663030946527,0.07695310978356265,20.323043688982025,6.397335799811243
61148,8701,NJ,78,-0.0012756224157649736,0.017191206232777582,0.040658692270557246,0.07300049312470065,13.244166666666665,13.115555555555554,0.11642541203635211,0.060264335949513005,-0.06659138927529988,0.006883086215682695,-103.82513275861741,7.704035707171436
70810,30024,GA,86,0.015603085553997236,0.0270882874542662,0.05151732622513841,0.06687101388005406,14.442500000000003,13.652777777777779,0.026384202084291354,-0.0028161321804065823,0.032081183664356396,0.052705952824317136,9.256182022471888,5.33164011360394
97565,94110,CA,87,0.005579132216287274,0.016048727119353696,0.07455855060182714,0.06389634602119558,27.006666666666664,23.958055555555557,-0.19451199575923572,0.04285082191602944,0.10516048009266958,0.07463167854452751,48.40657224043831,16.82791816810096
72442,33139,FL,89,-0.04330059233710729,-0.012166238372898597,-0.04412671836446956,0.004015481396154252,13.698333333333338,13.575000000000001,-0.04002025863863342,0.08456524369612638,0.06134358492131534,0.004802840985990452,-3.1635440981240994,-11.259300462045543
77007,44107,OH,92,0.007837390085382949,0.03284430467832373,0.09087077911815836,0.10779053604363571,10.185,9.37,0.08649421808288889,-0.014106671545263927,0.1644929617925884,0.1043445127370287,12.995397560975611,3.1009942514392153
92654,78745,TX,93,-0.006182380216383398,0.013490378587593431,0.061109937532063854,0.11102282622034067,14.293333333333331,13.260555555555555,0.1527919396947308,0.177786657481554,0.053284905458818414,0.05265886977694192,-23.119466666666327,10.595205494439085
90665,75067,TX,94,0.018311448502256873,0.02240691665845405,0.1165863516244365,0.11416482573486299,11.993333333333332,11.033055555555555,0.3384418653198497,0.13631191568487325,0.10031690937900843,0.08209158848558763,6.549636601307189,5.352513920655071
72363,33025,FL,95,0.016399093863882594,0.02902203847562394,0.11370653233669158,0.12840607674489654,10.648333333333333,9.9275,0.3008156799702239,0.04785597741541353,0.06816147147391542,0.108261298990803,6.493244944944946,3.669050794718308
67730,23462,VA,100,0.015112540192926164,-0.0013848083885700472,0.019776477778747924,0.03378405316630633,12.799999999999999,12.422222222222222,-0.01845864722255932,0.02434600157551701,0.02264049234086519,0.01998168219877503,8.469787234042487,-92.43156024796525
96025,90044,CA,101,0.06183589138134606,0.07783947290926928,0.09821909205096005,0.12044318567377255,15.021666666666663,14.345833333333333,0.06445913672315959,0.07108116511848749,0.15283740352358838,0.13673355578108265,2.429279554494823,1.9298263599724164
98325,95630,CA,103,0.011173184357541763,0.04035632124625948,0.048751013921766666,0.062340929334925965,19.0775,18.723333333333333,0.1474824258717187,-0.016337623166386456,0.09168861936670135,0.07280806517222399,17.07436250000021,4.727264381603724
96239,90805,CA,104,0.044964906354389586,0.05786539815000239,0.07954591281203371,0.08569455858973442,16.24833333333333,15.750277777777777,0.03149948804229036,0.01892322016078862,0.11392405063291139,0.09197793398402147,3.6135588063439004,2.8079532592540644
96193,90650,CA,105,0.0291333382255817,0.04294753599410341,0.06434651030830339,0.0751692807171347,16.908333333333335,16.307777777777776,0.04713399485912435,0.05338161027140995,0.0589979589478955,0.07495665549771924,5.803774769101569,3.9369740177072807
96990,92683,CA,107,0.031184779649738304,0.04297537540265506,0.0733990832060009,0.06696147614187337,18.969166666666666,18.493333333333332,-0.060972304571889034,-0.051000595718983154,0.06653846689798358,0.06544511790733476,6.082828507921123,4.4139618302193435
95048,85710,AZ,108,0.04879550527206951,0.027614333684707854,0.08594124860052234,0.06366826356193918,12.806666666666667,12.235555555555557,0.11381835946429732,-0.034554783460736975,0.04650836901518102,0.06877032977953625,2.624558675078868,4.637688098104894
84613,60611,IL,112,-0.02050552393706056,-0.04208306146125845,-0.03629638192116513,0.004945727181117926,13.295833333333333,12.855833333333335,-0.03478899483238035,0.006153114485337531,-0.0006858449228424461,-0.021325017981341798,-6.484025170068039,-3.159426351519943
61790,10314,NY,113,0.024407091871977895,0.012508225858208905,0.09681803355923604,0.09228557939360067,19.579166666666666,17.754444444444445,0.7769962781962054,0.20109748687905768,0.0003375443562412454,0.06476786111893142,8.021917059748429,15.65303256322098
74156,37075,TN,114,4.91472944415304e-05,0.01751298264933788,0.08070801135988384,0.08197929671065791,13.57416666666667,12.541666666666666,0.26621839343451176,0.044144950149841135,0.109176613016808,0.08554323921486924,2761.9356916616434,7.750916527733713
71864,32210,FL,118,0.022202269202514044,0.015082152373356875,0.18598864785008937,0.2275714446919855,10.626666666666667,9.432222222222222,0.015868624476246596,-0.06846777024374001,0.15376184138416962,0.1983541343451739,4.786297549019616,7.045855527516768
94820,85225,AZ,119,0.03248659688537134,0.035340117566276974,0.08840558731996807,0.08792911553926773,15.377500000000003,14.708055555555555,0.021597842783345634,-0.025836370046111817,0.0954120397428404,0.08586145681688491,4.733490569744616,4.351287165686698
96545,91910,CA,124,0.036106694930224274,0.03921612018685149,0.07691771633652159,0.0748767850965484,17.470833333333335,16.941944444444445,0.3507251632167162,0.022962232659787474,0.10058455581204856,0.07151815343857548,4.8386686643835715,4.455013206327079
95309,87114,NM,125,0.026431132952583408,0.016962339819864877,0.05991429042360305,0.041567244762153406,13.713333333333331,13.1725,0.06040584334192574,-0.04064389972983169,0.0451942989401876,0.03756559248893911,5.188325963149065,8.084576467023387
60081,6010,CT,126,-0.01108831845650597,0.01018524378509556,0.0252991764117032,0.030685223823578706,10.059166666666664,9.6975,0.05356424387396219,0.02128531474229291,0.014316466286272847,0.002117265305197236,-9.071859458333414,9.876215905000342
92336,78240,TX,127,0.009320243569031937,0.016446517899976934,0.05256794660992365,0.06554380936588897,10.771666666666667,10.208333333333334,-0.05682375417248312,-0.020564721691541197,0.046380061005813863,0.055938681976750115,11.557280222222223,6.549512019612233
94890,85308,AZ,129,0.01647292482037502,0.029845345872279258,0.06360547458003882,0.06562497864509188,15.630000000000003,15.106388888888889,0.027975403080889145,0.024449538410860856,0.04979239756670632,0.061575233247359064,9.48829680851064,5.236997442377556
95804,89108,NV,130,0.06135799684186781,0.04523608336947484,0.1792192131839421,0.12986181974891428,14.090833333333334,12.78138888888889,0.01856452282243306,-0.07368134022924915,0.21135850274282025,0.13555119084135472,2.296495006127451,3.114954320479872
97431,93722,CA,131,0.03497717482157795,0.023096659884577934,0.06920803561408098,0.07285694928024546,14.791666666666666,14.114444444444445,0.10465312270905523,-0.032764401951715656,0.04487945455823443,0.0922415861791942,4.228948376225476,6.404244917051117
76511,43081,OH,136,0.016816949715107544,0.030777508287903443,0.077156516316774,0.0796543246029663,11.484166666666667,10.784444444444444,0.22517895435953944,0.024996583098176078,0.11537455306531788,0.07205707731576316,6.828923711622829,3.7313503611922725
64180,15601,PA,138,0.010977612585357342,-0.02276506924405738,0.05104422236849965,0.02272633441511683,12.640833333333333,11.768333333333333,-0.005228161261746893,0.02242471637077525,0.03859958811415115,0.02423372271782422,11.515102427821605,-5.552732213469155
98304,95608,CA,139,0.06235148750118805,0.04857967450125993,0.05955241146111403,0.06177765454923309,17.580833333333334,17.27027777777778,0.40631182916377184,0.049083740653573016,0.08656936739601438,0.06394653526574977,2.819633346036588,3.618968944075031
99142,97229,OR,141,-0.044510998657440876,0.018914502538683518,0.015511090429657277,0.062298856294448174,19.629166666666666,18.27388888888889,0.2455238375284404,0.06366962341074914,0.037065291298363154,0.06732815253812685,-4.409958720030936,10.377839240826733
62048,11238,NY,142,0.013612791702679344,0.0009556698325148572,0.060381501303691465,0.07576570097491195,28.593333333333334,26.447777777777777,0.8995354523989274,0.23089271326622748,0.06198176196009691,0.06857853468181961,21.004753439153436,299.1967765487545
93203,80013,CO,145,0.036432103806542396,0.04130733748980315,0.09083095350320237,0.11689139378348934,14.483333333333333,13.449444444444445,0.09952883257961766,0.07675083791927888,0.0943669020741811,0.1159920422352335,3.97543150684931,3.506237441933552
91950,77459,TX,146,-0.02026579539935538,-0.019862422145647266,0.03195968359275336,0.055263404631954456,11.462499999999999,10.9375,0.060878750843197035,0.11804169199865829,0.009947116595316115,0.05598133660854577,-5.656081971677559,-5.770947730315931
72362,33024,FL,147,0.02863672403339401,0.031723308855900516,0.12608398402360477,0.15285004098303678,11.8025,10.911111111111111,0.10576106056397451,0.005516623643162906,0.09963125797759179,0.12621316689889872,4.121456066775238,3.720450490713784
96467,91709,CA,148,0.0319772308722585,0.03746194354439899,0.05038186094447821,0.05005725649648975,17.89333333333333,17.55194444444444,0.2175312141026978,-0.0033168909263470805,0.06408978577572684,0.059642494421156246,5.595648167539267,4.776402834553041
76534,43123,OH,149,0.03695920889987651,0.03415507625083017,0.07087434255064307,0.07784687100284808,10.480833333333331,9.934722222222222,-0.003483255483218629,-0.02713286672791684,0.10871008939974464,0.0836209976421554,2.8357840022296448,3.0686019426112643
66705,20906,MD,150,0.0026583400143465967,0.006416034714436862,0.035982126525386085,0.04013307194628042,14.081666666666665,13.636388888888888,-0.09562039470125532,-0.09954251442950666,0.023304414069637947,0.029529814981473595,52.9716537037037,21.947616079727865
96047,90066,CA,151,0.01790970602851805,0.0556457142845054,0.0834433144424604,0.12750400966108696,24.21666666666667,22.788611111111113,0.032987297517815095,0.04621860099820873,0.08466866112044588,0.11277690660334423,13.52153219494831,4.351937427355447
91198,76028,TX,154,0.026837616124300436,0.0398762791037383,0.0989595165614067,0.10918404413991012,10.670833333333334,10.059166666666668,0.16967685985184225,0.11840063940481178,0.11561221825776706,0.08564990057731392,3.976073464912296,2.6759852155646513
72901,33908,FL,157,0.024032103607095543,0.011740156226078219,0.011572282799859387,0.048636858345898426,11.140833333333333,11.197777777777778,-0.02469201883817736,0.08151241740418057,-0.0009694574445349691,0.04205819546515491,4.6358127925363855,9.489510291682816
58660,2148,MA,158,0.014965696207031453,0.04094420772791623,0.09490615506263275,0.09803304135421038,15.416666666666664,14.198611111111111,-0.14080736365464433,-0.0897415150909258,0.16001587783407656,0.11235222751611675,10.301336104513018,3.765286354815801
72737,33647,FL,160,-0.005274662611670785,0.0056933376277877685,0.055880704812900965,0.06359367385807393,12.929999999999998,12.30611111111111,0.0771341363935641,0.02723825276531139,0.07219178082191777,0.08140690326808651,-24.51341621621621,22.710755703107917
91221,76063,TX,161,0.004372072273031371,0.02378253938436711,0.06698756518251103,0.09795879716441191,11.468333333333335,10.885555555555555,0.17543937153109254,0.098298292289949,0.055851047988897756,0.06792948313644263,26.230886904762396,4.8221651809275565
77094,44256,OH,162,-0.01024751694781649,0.009713850256116832,0.08055849375925529,0.05870104687316648,11.524166666666668,10.581944444444444,-0.001235636949529599,-0.014141356644982084,0.09695264700674792,0.047838680807806434,-11.24581371794872,11.863644551664645
93146,79938,TX,164,0.0013559322033898306,-0.015414870741541914,0.015006741309572523,0.011370550160459653,10.046666666666669,9.723888888888888,0.14948640220517126,0.00853233164265576,0.0640164899882215,0.040890771177956614,74.09416666666668,-6.517515998101535
98432,95823,CA,166,0.0786877590333315,0.06043390201619686,0.07661411788332162,0.1230110348630676,14.583333333333336,14.12888888888889,1.341005464205632,0.33107833800330655,0.10163808459362242,0.1301370665310737,1.8533166419386722,2.413104705604623
96987,92677,CA,167,-0.00029425467742330986,0.03417619896495502,0.05321726362158482,0.04890266981581085,20.036666666666665,19.483611111111106,0.19544286859834967,0.03635721422047986,0.08334680492367381,0.04279499631523905,-680.9294194444444,5.862754569989682
70825,30040,GA,168,0.02320958202872625,0.018558151370787913,0.05706307290718152,0.06196797812053611,13.641666666666666,12.993333333333332,-0.06904915160458534,0.002454893929243728,0.08131801095235808,0.0591083378933737,5.877601177730181,7.350768077115587
90657,75056,TX,169,0.017527371834030313,0.02731075751008181,0.07372462259239983,0.1100602997857007,12.760833333333332,11.998333333333333,0.2976847959337181,0.1412504387846633,0.04498845265588915,0.06913587181636748,7.280517269883841,4.672456752114126
